Participant,placement_distance,placement_cr,seen_when_cr,list_no,stimuli_no,response_not_seen,response_seen,seen_when_never,seen_when_one_week,seen_when_two_weeks,seen_when_yesterday,relevance_nr,relevance_r,old_new_memo,old_new_new,old_new_old,catego_h,catego_o,encoding_no_e1,encoding_no_e2,encoding_no_e3
30,1032.057,100,98,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30,1254.247,14,21,1,8,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
30,1054.4,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30,497.4146,28,63,4,10,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
30,437.8411,13,64,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
30,522.2142,0,3,5,10,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
30,805.7114,100,100,6,11,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
30,802.2718,23,66,1,11,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
30,757.696,50,100,12,12,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
30,1188.581,8,17,2,13,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
30,1310.084,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30,338.4783,10,25,4,11,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
30,370.7736,63,53,11,15,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
30,585.2458,25,50,6,12,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
30,979.3175,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30,204.9435,38,77,11,13,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
30,62.60559,50,72,2,14,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
30,360.7965,5,66,14,14,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
30,735.0383,28,64,5,16,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
30,866.9258,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30,572.1306,73,65,8,15,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
30,688.0506,50,35,8,15,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
30,537.0589,100,100,13,16,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
30,22.95284,100,79,14,16,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
30,1001.485,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,3.930248,23,64,12,1,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True
31,1105.76,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,300.15,4,6,6,14,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
31,1067.561,65,71,12,1,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
31,10.18192,10,41,3,2,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
31,1241.674,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,269.18,12,13,12,1,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
31,222.9204,62,100,7,2,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
31,498.8047,19,73,3,2,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
31,355.8541,11,61,13,3,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
31,150.4805,59,58,3,4,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
31,585.0435,3,16,2,3,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
31,472.4864,2,24,13,3,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
31,1101.624,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,675.7,15,83,5,12,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
31,2.111207,6,58,7,4,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
31,1148.56,63,68,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,1101.513,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,984.5972,100,100,,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,392.2701,5,26,4,4,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
31,315.2711,80,100,3,5,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
31,116.7113,9,27,4,5,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
31,1487.52,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,650.7826,12,2,13,6,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
31,1.350473,35,100,1,7,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
31,121.9123,10,37,5,13,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
31,189.3594,8,65,4,8,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
31,1078.598,100,100,,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,1.487521,22,81,12,6,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
31,505.1048,2,20,3,7,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
31,501.2831,14,60,13,9,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
31,1068.979,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,551.0735,12,56,12,8,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
31,482.1977,14,33,6,9,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
31,606.9456,6,29,4,5,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
31,665.9878,8,69,8,10,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
31,431.0477,16,57,13,6,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
31,992.9637,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,443.5081,20,85,5,7,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
31,1229.217,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,411.9428,14,72,1,8,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
31,1101.786,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,446.0176,6,70,4,10,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
31,217.0258,5,17,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
31,11.18547,6,18,5,10,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
31,342.6784,1,25,6,11,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
31,390.0789,11,24,1,11,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True
31,544.3956,10,66,12,12,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
31,142.7623,12,29,2,13,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
31,1238.522,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,724.5859,3,23,4,11,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
31,622.687,5,34,11,15,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
31,576.692,8,58,6,12,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
31,1146.995,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,814.155,9,16,11,13,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
31,56.17506,28,39,2,14,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
31,215.8001,1,2,14,14,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
31,720.288,6,12,5,16,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
31,1220.271,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,881.7886,17,18,8,15,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
31,708.5923,19,11,8,15,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
31,588.3892,100,100,13,16,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
31,776.2446,8,64,14,16,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
31,1106.628,92,93,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,1473.222,3,1,2,14,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
34,1362.601,79,24,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,479.4463,2,24,6,1,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
34,541.9807,1,7,2,15,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
34,1233.562,48,70,8,4,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
34,1328.53,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,196.1042,1,83,7,3,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
34,58.10028,16,39,8,5,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
34,287.89,4,50,5,10,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
34,1269.074,60,73,7,7,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
34,437.5422,4,42,7,4,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
34,171.1455,3,38,1,8,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
34,486.7271,50,100,4,9,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
34,1258.622,100,94,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,3.1585,1,46,6,7,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
34,274.7072,8,27,3,6,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True
34,1321.968,100,98,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,1292.988,81,70,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,1379.124,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,6.607545,32,74,5,5,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
34,473.1816,2,50,6,6,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
34,334.9877,3,50,2,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
34,1295.235,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,236.5151,5,79,4,8,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
34,1547.582,1,1,1,14,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
34,203.9661,8,42,5,8,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
34,879.0626,1,3,1,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
34,1384.733,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,242.7429,1,90,3,13,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
34,1296.121,0,0,3,16,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
34,248.153,1,50,4,2,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
34,1390.475,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,423.2727,2,33,2,10,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
34,437.6263,0,30,4,7,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
34,538.0823,16,28,8,4,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
34,200.8183,27,100,7,3,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
34,724.0413,6,100,3,11,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
34,1332.561,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,364.2288,1,21,8,1,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
34,1303.971,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,396.6779,28,100,6,3,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
34,1377.348,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,718.3547,28,100,1,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
34,521.6079,4,100,3,9,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
34,720.3641,0,0,4,11,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
34,207.8677,0,5,6,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
34,104.7355,2,79,1,5,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
34,167.4095,3,69,2,13,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
34,454.3024,0,87,8,11,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
34,1381.81,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,328.0664,1,11,5,6,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
34,1516.369,0,1,6,2,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
34,461.2192,14,100,3,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
34,1364.696,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,335.343,1,21,7,12,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
34,449.1739,8,37,2,14,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
34,947.3851,1,16,5,16,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
34,681.6372,1,18,1,16,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
34,1421.871,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,109.751,11,100,7,2,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
34,1795.497,12,6,5,10,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
34,116.7769,0,19,4,9,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
34,151.2834,10,0,8,1,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
34,1409.393,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,300.9871,60,40,2,14,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
35,1114.33,75,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,894.7639,91,96,6,1,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
35,1080.212,70,85,2,15,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
35,1125.807,100,100,8,4,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
35,1043.697,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,419.6668,77,85,7,3,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
35,215.4234,87,100,8,5,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
35,523.4979,71,80,5,10,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
35,1159.305,92,100,7,7,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
35,185.1053,91,100,7,4,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
35,685.5173,77,100,1,8,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
35,320.498,90,91,4,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
35,1259.734,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,917.3773,100,100,6,7,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
35,542.6705,65,100,3,6,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
35,1197.196,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,1236.689,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,938.0457,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,618.6724,74,77,5,5,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
35,123.9063,71,100,6,6,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
35,420.7209,80,80,2,13,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
35,1020.932,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,643.9724,82,94,4,8,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
35,213.6679,75,84,1,14,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
35,56.81197,80,80,5,8,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
35,447.8387,47,50,1,15,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
35,1288.029,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,495.3397,100,100,3,13,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
35,798.7255,50,50,3,16,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
35,774.812,80,80,4,2,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
35,1011.756,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,274.0815,73,75,2,10,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
35,6.822288,75,75,4,7,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
35,207.6867,84,70,8,4,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
35,180.4203,100,100,7,3,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
35,446.6077,80,77,3,11,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
35,1208.089,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,450.1196,75,77,8,1,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
35,1286.38,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,233.4102,81,80,6,3,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
35,1146.733,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,6.258571,100,100,1,15,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
35,858.2543,75,79,3,9,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
35,683.782,91,90,4,11,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
35,311.7072,100,100,6,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
35,674.1526,73,76,1,5,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
35,0.6561161,41,50,2,13,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
35,867.0897,26,50,8,11,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
35,931.2017,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,274.635,71,78,5,6,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
35,1472.131,100,100,6,2,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
35,814.4177,50,50,3,12,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
35,1274.474,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,679.3285,74,75,7,12,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
35,237.656,78,76,2,14,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
35,678.2579,50,72,5,16,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
35,693.8015,50,75,1,16,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
35,1360.588,88,88,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,349.5926,78,77,7,2,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
35,280.9488,79,76,5,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
35,485.4217,75,75,4,9,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
35,158.8461,77,70,8,1,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
35,1182.438,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,1185.95,79,79,4,6,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
36,1383.999,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,493.7665,87,85,1,11,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
36,437.236,16,35,4,10,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
36,1161.642,96,93,6,9,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
36,1194.611,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,1705.883,88,77,1,9,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
36,205.7882,31,44,5,8,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
36,1133.695,85,68,5,15,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
36,1519.324,100,100,7,8,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
36,195.6493,77,91,3,13,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
36,2008.334,84,77,6,11,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
36,967.4623,50,66,3,15,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
36,1481.272,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,590.2458,50,80,4,2,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
36,1340.066,66,81,5,4,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
36,338.7919,51,92,,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,1326.54,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,1358.273,100,100,,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,237.7711,51,93,1,2,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
36,944.2162,100,100,13,3,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False
36,204.2717,36,100,1,3,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
36,1386.683,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,193.072,100,100,6,16,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
36,1904.109,92,88,12,15,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
36,170.8334,79,81,2,11,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
36,441.1841,50,50,5,4,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
36,1426.64,100,100,,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,537.3361,50,50,11,14,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
36,1654.77,100,100,12,8,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
36,1025.881,100,100,3,2,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
36,1264.087,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,1462.564,100,100,13,6,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
36,291.7492,50,93,8,7,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
36,1587.977,86,95,14,3,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
36,1129.489,90,78,4,14,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
36,314.5707,81,78,12,7,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
36,1554.327,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,1538.612,100,100,11,1,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
36,1270.013,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,726.4939,21,63,14,10,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
36,1219.658,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,99.45237,71,72,6,6,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
36,1173.795,100,100,4,13,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
36,1353.198,100,100,2,5,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
36,478.1995,65,79,13,16,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
36,682.7851,72,88,13,1,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
36,1468.985,100,100,4,13,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
36,1368.57,100,100,12,5,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
36,1241.213,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,467.2892,74,74,7,10,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
36,1286.056,100,100,8,7,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
36,469.5194,81,56,2,5,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False
36,1413.59,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,6.148427,100,100,13,16,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
36,694.2764,89,87,12,4,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
36,966.515,100,100,8,12,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
36,760.2498,34,83,13,12,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
36,1358.034,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,725.9606,57,75,5,12,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
36,336.7114,84,72,3,9,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
36,1112.223,100,100,3,14,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
36,1204.818,100,100,12,1,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
36,1147.66,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
37,1429.746,70,71,4,6,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
37,1150.05,40,41,,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
37,726.1117,21,38,1,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
37,501.7521,65,58,4,10,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
37,692.8096,30,68,6,9,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
37,1211.015,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
37,481.7663,40,80,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
37,124.2212,30,77,5,8,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
37,910.951,45,64,5,15,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
37,279.4627,62,90,7,8,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
37,138.1684,36,32,3,13,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
37,357.104,26,85,6,11,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
37,695.6017,77,90,3,15,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
37,1129.166,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
37,335.8334,36,83,4,2,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
